0.0774326659500228	0.0723437848995488	0.0767219642894690	0.0831183464652641	0.0837520481669754	0.0837497749236693	0.0892498475358108	0.0858839888990050	0.0735298424482964
0.0388393301691621	0.0257855146014434	0.0239740653368137	0.0261291019394556	0.0260929971310882	0.0260931956598045	0.0270660926898770	0.0294578864250087	0.0769734228094336
0.0678103832417764	0.0499036318086132	0.0511590949871785	0.0461860194793156	0.0441843763465449	0.0441855194349343	0.0479892506771301	0.0569492638896623	0.0540624784058766
0.0331009427820860	0.0324840975711805	0.0313688534520066	0.0339783744518206	0.0341823144688080	0.0341785255076595	0.0345626611569119	0.0360244548363767	0.0392153645047548
0.0226765260840610	0.0264903757883305	0.0249577493381466	0.0350126721766111	0.0347610425408953	0.0347621090439613	0.0222103575457667	0.0247916784923171	0.0998309256704587
0.0381424072956396	0.0236311974368307	0.0240553648891537	0.0221522520671709	0.0223361908520679	0.0223369033625004	0.0321878701357350	0.0249562739317214	0.0617148172390036
0.0521412739335868	0.0348872900543480	0.0337228886308904	0.0321175726789692	0.0318106733464465	0.0318088354648298	0.0276818173527559	0.0218097925278498	0.0486852619367446
0.167516963795349	0.138447787868427	0.174505060419065	0.142733004294952	0.135551028370792	0.135585067050512	0.0658951178577218	0.0760403292068397	0.0971237061779700
0.243058788668129	0.278211217381681	0.313542690228740	0.179860737714970	0.174240044385707	0.174216460039453	0.114931102651376	0.125319021347343	0.281873015892113
0.0608449101546269	0.0791989927392694	0.0866514640194083	0.130616657275038	0.121454737851214	0.121453329737445	0.0574529970032834	0.0535418510975898	0.0971139996272366
0.0273829621392781	0.0424579598715025	0.0395249948217379	0.0791300865579996	0.0732763982465896	0.0732778264804368	0.0249497068284744	0.0224519513582599	0.0440672940265954
0.0317844930166587	0.0309392795907216	0.0278150886672443	0.0289154007233385	0.0286265882287817	0.0286270439717555	0.0275386859038626	0.0289665264319567	0.0480361134569605
0.0396907096028520	0.0376289420320908	0.0391532285894352	0.0388063663192909	0.0384736983943728	0.0384746214796978	0.0351802927183177	0.0427325462004076	0.0289785022783994
0.0618628324559515	0.0509582332461187	0.0549507711749310	0.0519807950578101	0.0507930812135579	0.0507914794323128	0.0453827261123507	0.0630973988441086	0.0891509901948303
0.0402467026588896	0.0362918417654501	0.0359446199147453	0.0352040211053486	0.0349931334966457	0.0349966138344262	0.0273240451128430	0.0394386483908338	0.132301043196345
0.0341759074151072	0.0263063986365154	0.0271149699768816	0.0257359715162921	0.0258507581591795	0.0258491335072235	0.0245752663995381	0.0331343565569025	0.165009665967948
0.0567761655485580	0.0502326847093996	0.0493346559289050	0.0457612643635215	0.0474094613484354	0.0474043869846386	0.0429410050135627	0.0337435250187245	0.264787221507207
0.0498097353676847	0.0468798512458185	0.0434656543330581	0.0420444294869658	0.0424819133975102	0.0424814562596225	0.0517118446046818	0.0490527153700623	0.193415472937737
0.0543955714666358	0.0518014360719656	0.0521219134409340	0.0530538533600578	0.0519439525493603	0.0519449138791439	0.0617500458627475	0.0603326845692518	0.135024662750139
0.0335335736820550	0.0353441381944954	0.0331992366073026	0.0325345023842709	0.0325386724299278	0.0325386961958296	0.0344115885766216	0.0409427660607136	0.0455889917509671
0.0316838690088177	0.0241310493478956	0.0249065181645854	0.0252165268000504	0.0253593743565230	0.0253609912857372	0.0306233972335138	0.0310404597527621	0.0617260458678281
0.0361219579137741	0.0269101394834138	0.0286704355308962	0.0305564920024050	0.0303124585720542	0.0303115986118070	0.0242121498260042	0.0242901189109708	0.0912567183572613
0.0321296644189541	0.0311710204031558	0.0318687503083943	0.0313864896600891	0.0316304966377270	0.0316291796241957	0.0331026958712486	0.0317599151409355	0.0844290701107990
0.0577017455824588	0.0430428184844450	0.0412819121841818	0.0412672724001170	0.0418513575606597	0.0418513227804180	0.0463862471582561	0.0581578215838712	0.131091155392902
0.0249078796557692	0.0329452535884229	0.0280250419148757	0.0323268862961075	0.0291446530155711	0.0291445017821711	0.0410359490655403	0.0303560712497776	0.0481123744999993
0.0421860316698002	0.0358146721660621	0.0368840411938901	0.0368396646272750	0.0364494206154055	0.0364511274112354	0.0349536636704382	0.0361098462526460	0.0417959673735554
0.0614692723084501	0.0620121660694186	0.0610094032398850	0.0608950791518348	0.0619653833800442	0.0619667534543911	0.0629195674229183	0.0774229289784991	0.0766920875314046
0.0270550499957122	0.0258484465882186	0.0295020584186708	0.0315088209929852	0.0315112301108692	0.0315114539025254	0.0232111754894099	0.0201741982608548	0.0628254074965094
0.173847250275933	0.190638929443714	0.186844341764682	0.177940937784586	0.179346427008320	0.179349822464173	0.153911419176480	0.170623353829843	0.264296402658544
0.0479341435499011	0.0733021963054238	0.0777320953843102	0.123918043431069	0.120281522582373	0.120288953119553	0.103517781968384	0.0953161171981289	0.108081081065659
